Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term(months),Default_Status(Yes/No)
CUST04440,65,98082,469830,439,240,Yes
CUST04441,56,25891,238335,574,360,Yes
CUST04442,48,57413,405992,721,84,No
CUST04443,37,36496,405802,748,240,Yes
CUST04444,57,123902,258981,322,180,Yes
CUST04445,18,165030,414912,768,60,No
CUST04446,49,86823,298155,660,360,No
CUST04447,54,94508,217665,582,24,Yes
CUST04448,50,70735,425860,816,60,Yes
CUST04449,47,83578,156506,769,180,No
CUST04450,39,74069,214016,849,180,No
CUST04451,42,96799,412060,846,12,Yes
CUST04452,38,22589,420411,470,360,Yes
CUST04453,58,154943,427682,703,12,No
CUST04454,28,51003,443144,332,36,Yes
CUST04455,43,56579,245480,340,84,Yes
CUST04456,43,95989,294866,362,12,Yes
CUST04457,52,66960,146851,847,60,No
CUST04458,24,78049,5285,494,360,No
CUST04459,39,146475,164971,542,240,No
CUST04460,48,88658,441945,408,180,Yes
CUST04461,40,129050,458767,542,12,Yes
CUST04462,27,137198,418297,679,12,Yes
CUST04463,31,32038,361336,653,84,Yes
CUST04464,66,197949,216443,404,240,No
CUST04465,67,176353,191589,508,12,No
CUST04466,40,121555,158503,399,180,Yes
CUST04467,54,70222,437782,748,180,No
CUST04468,36,133244,240313,353,180,No
CUST04469,64,25113,347689,421,180,Yes
CUST04470,48,62466,222288,335,12,Yes
CUST04471,25,185418,398279,508,84,Yes
CUST04472,41,52211,29958,536,60,No
CUST04473,37,86077,73957,344,84,Yes
CUST04474,60,109900,226217,710,72,No
CUST04475,20,119045,79324,429,24,Yes
CUST04476,40,180243,318186,746,120,No
CUST04477,45,66729,101593,485,24,No
CUST04478,39,81842,117960,601,120,No
CUST04479,34,150784,166115,791,84,No
CUST04480,36,199498,416811,633,72,No
CUST04481,56,134576,176052,474,24,No
CUST04482,70,80754,285167,530,72,Yes
CUST04483,18,148214,440387,383,36,Yes
CUST04484,36,107298,387024,656,48,Yes
CUST04485,62,176220,34547,303,48,Yes
CUST04486,60,68453,52922,369,120,Yes
CUST04487,67,187796,80070,774,120,No
CUST04488,67,90962,286055,552,240,Yes
CUST04489,40,165669,173288,628,180,No
CUST04490,29,173211,355535,612,36,No
CUST04491,40,56685,378713,620,24,Yes
CUST04492,50,105902,261509,677,240,No
CUST04493,22,34349,181154,353,180,Yes
CUST04494,58,32363,195459,615,240,Yes
CUST04495,23,87718,240005,765,60,No
CUST04496,32,115976,339825,519,72,Yes
CUST04497,67,57000,161008,748,180,No
CUST04498,64,97541,63791,772,24,No
CUST04499,37,169704,245890,504,60,Yes
CUST04500,56,73260,24213,641,48,No
CUST04501,52,27939,121520,499,24,Yes
CUST04502,51,77087,225874,385,24,Yes
CUST04503,62,72701,130643,833,240,No
CUST04504,45,29813,273949,785,180,Yes
CUST04505,52,65896,430766,369,72,Yes
CUST04506,68,65636,256615,786,48,Yes
CUST04507,70,165451,232957,488,72,No
CUST04508,38,67589,69082,755,60,No
CUST04509,60,75759,490795,635,48,Yes
CUST04510,69,154180,31215,403,180,No
CUST04511,24,113386,227746,789,48,No
CUST04512,42,150171,50939,790,120,No
CUST04513,28,175317,429186,707,240,No
CUST04514,37,78847,115048,705,36,No
CUST04515,54,87358,470913,685,360,No
CUST04516,34,109510,32608,329,12,Yes
CUST04517,52,176127,295509,648,120,No
CUST04518,19,159274,479963,539,360,Yes
CUST04519,63,109228,90839,397,24,No
CUST04520,44,193951,278713,597,60,Yes
CUST04521,36,122200,150193,826,180,No
CUST04522,66,195634,327474,768,240,No
CUST04523,28,167073,482541,679,120,No
CUST04524,63,169688,187729,832,36,No
CUST04525,65,49140,446758,352,36,Yes
CUST04526,27,38732,236267,773,180,Yes
CUST04527,56,193102,475388,375,36,Yes
CUST04528,37,158626,288350,492,360,No
CUST04529,46,41482,247285,314,72,Yes
CUST04530,66,172200,282411,606,60,No
CUST04531,69,45921,419139,572,48,Yes
CUST04532,45,150112,403746,463,180,Yes
CUST04533,43,157198,59951,384,36,No
CUST04534,58,27781,115058,840,180,Yes
CUST04535,39,133879,450079,849,24,No
CUST04536,54,84424,324687,803,180,Yes
CUST04537,39,171109,10954,323,240,No
CUST04538,64,170171,335445,470,24,Yes
CUST04539,54,32319,199199,623,36,Yes
CUST04540,53,131470,489762,733,240,Yes
CUST04541,70,117955,51887,620,180,No
CUST04542,19,141812,397692,312,360,Yes
CUST04543,38,71159,71341,704,12,No
CUST04544,25,51945,306818,546,240,Yes
CUST04545,23,22735,135348,845,36,Yes
CUST04546,54,144337,166152,437,360,No
CUST04547,40,51788,132585,736,12,No
CUST04548,62,159229,177013,847,24,No
CUST04549,63,52248,27395,590,72,Yes
CUST04550,26,98469,116242,772,48,No
CUST04551,39,159180,265146,510,84,No
CUST04552,26,135309,46348,522,72,No
CUST04553,56,125104,302979,551,48,Yes
CUST04554,40,83437,423633,361,12,Yes
CUST04555,58,107520,290502,629,84,No
CUST04556,58,96519,241119,552,24,Yes
CUST04557,59,107637,456293,695,84,Yes
CUST04558,49,168923,102484,665,72,No
CUST04559,25,46545,204140,597,48,Yes
CUST04560,43,197954,326621,343,360,Yes
CUST04561,50,82910,252221,797,36,Yes
CUST04562,28,162790,316689,731,360,No
CUST04563,18,109945,484258,555,60,Yes
CUST04564,29,156639,48100,686,60,No
CUST04565,70,199033,221116,378,12,No
CUST04566,57,141065,174517,509,72,No
CUST04567,70,186412,486844,606,84,No
CUST04568,20,117859,70242,338,48,No
CUST04569,52,20320,75972,802,48,Yes
CUST04570,18,89221,79821,798,84,No
CUST04571,26,153460,462369,404,60,Yes
CUST04572,58,87938,359645,577,120,Yes
CUST04573,25,158639,400825,535,240,Yes
CUST04574,38,75421,490786,322,240,Yes
CUST04575,44,170767,423008,345,84,Yes
CUST04576,49,125416,141381,303,240,Yes
CUST04577,50,160661,405310,584,240,Yes
CUST04578,50,139103,406217,576,72,Yes
CUST04579,66,111908,63660,542,72,No
CUST04580,47,55595,448473,802,24,Yes
CUST04581,30,25576,341489,735,180,Yes
CUST04582,53,51409,418577,408,84,Yes
CUST04583,70,91038,411669,335,48,Yes
CUST04584,37,74595,314669,815,180,No
CUST04585,50,149346,112765,781,120,No
CUST04586,40,154209,121625,539,48,Yes
CUST04587,66,144491,240671,314,60,Yes
CUST04588,63,22209,322216,312,240,Yes
CUST04589,25,111516,106188,824,360,No
CUST04590,19,68834,290711,430,84,Yes
CUST04591,26,111404,143678,470,12,No
CUST04592,22,191759,449272,474,48,Yes
CUST04593,23,180225,23271,664,120,No
CUST04594,18,90393,402390,586,24,Yes
CUST04595,19,34836,375816,806,240,Yes
CUST04596,63,91332,57274,520,36,Yes
CUST04597,67,82966,445500,377,12,Yes
CUST04598,57,146542,379649,616,24,No
CUST04599,27,57800,398558,583,180,Yes
CUST04600,47,27382,312957,786,36,Yes
CUST04601,65,122177,139091,716,48,No
CUST04602,41,40480,265051,605,36,Yes
CUST04603,18,89472,441407,519,36,Yes
CUST04604,44,46130,61561,846,240,Yes
CUST04605,30,100079,205577,838,84,No
CUST04606,42,76390,31350,786,12,No
CUST04607,43,137611,369096,473,12,Yes
CUST04608,27,29213,21671,643,48,No
CUST04609,69,128555,383243,438,24,Yes
CUST04610,54,114474,108071,719,180,No
CUST04611,18,108857,248713,787,240,No
CUST04612,21,45108,264487,549,36,Yes
CUST04613,39,167609,11461,326,120,Yes
CUST04614,47,43455,104356,335,360,Yes
CUST04615,46,65000,89015,395,24,Yes
CUST04616,70,119791,301941,342,180,Yes
CUST04617,48,39810,348453,699,120,Yes
CUST04618,27,68663,67888,325,60,Yes
CUST04619,63,93224,394798,717,24,No
CUST04620,25,169285,92652,370,120,No
CUST04621,47,87327,165638,550,84,Yes
CUST04622,27,79135,403236,608,60,No
CUST04623,26,68147,194029,447,24,Yes
CUST04624,59,124152,13072,447,72,Yes
CUST04625,55,90746,401009,384,36,Yes
CUST04626,64,194147,387953,317,240,Yes
CUST04627,65,136936,423295,785,36,Yes
CUST04628,19,74589,358581,487,84,Yes
CUST04629,59,183973,190137,623,24,No
CUST04630,26,143292,219420,380,360,Yes
CUST04631,70,98671,382592,324,360,Yes
CUST04632,26,90870,185851,667,240,No
CUST04633,25,120208,24427,434,24,Yes
CUST04634,60,48951,172598,849,240,No
CUST04635,23,64755,427273,740,180,No
CUST04636,66,94851,389044,848,84,Yes
CUST04637,53,132187,419797,826,360,Yes
CUST04638,31,141532,203898,360,12,No
CUST04639,35,101778,244173,565,12,Yes
CUST04640,50,80482,234806,390,240,Yes
CUST04641,25,169916,22054,802,60,No
CUST04642,54,54243,49959,747,60,Yes
CUST04643,43,169757,391388,841,48,No
CUST04644,64,183925,72034,502,72,No
CUST04645,35,161644,146041,822,84,No
CUST04646,20,152165,87690,420,48,No
CUST04647,51,127536,172017,580,84,Yes
CUST04648,63,22550,93170,367,36,Yes
CUST04649,30,148887,364828,451,12,Yes
CUST04650,40,106206,5781,513,48,Yes
CUST04651,19,24764,292594,831,84,Yes
CUST04652,33,96464,394953,712,120,Yes
CUST04653,25,180481,7531,303,180,No
CUST04654,67,168931,52176,424,60,Yes
CUST04655,69,20694,17133,394,84,Yes
CUST04656,54,184567,84832,540,36,No
CUST04657,30,139733,394107,844,240,No
CUST04658,65,181946,28451,697,12,No
CUST04659,64,108300,162392,384,180,Yes
CUST04660,34,121845,133421,341,12,Yes
CUST04661,56,174530,275034,583,360,Yes
CUST04662,45,51127,471783,399,48,Yes
CUST04663,46,41622,492361,398,180,Yes
CUST04664,23,103451,53479,678,60,No
CUST04665,27,170295,426976,616,36,No
CUST04666,30,186703,141196,312,24,Yes
CUST04667,38,82697,150612,722,84,Yes
CUST04668,38,118320,499639,556,60,Yes
CUST04669,55,91653,457581,714,84,Yes
CUST04670,63,34068,55064,359,180,Yes
CUST04671,26,89991,467020,316,36,Yes
CUST04672,63,161315,482233,393,180,Yes
CUST04673,27,56116,347159,527,180,Yes
CUST04674,46,176359,488625,595,12,Yes
CUST04675,27,122519,78787,334,180,Yes
CUST04676,22,150254,142405,632,36,No
CUST04677,68,113981,339062,497,84,Yes
CUST04678,37,61882,492877,527,72,Yes
CUST04679,47,24560,9415,601,24,No
CUST04680,24,166804,78132,639,24,No
CUST04681,61,129752,496922,371,360,Yes
CUST04682,29,185556,176633,654,240,Yes
CUST04683,60,124223,64990,332,12,Yes
CUST04684,29,77426,34035,570,84,Yes
CUST04685,21,42348,71997,548,180,Yes
CUST04686,23,27765,52044,479,48,Yes
CUST04687,26,168844,390355,737,24,No
CUST04688,26,27697,348337,570,180,Yes
CUST04689,63,118110,11044,809,84,No
CUST04690,38,78822,432240,564,60,Yes
CUST04691,42,32059,463919,612,360,Yes
CUST04692,29,57834,235585,729,48,No
CUST04693,37,120353,437651,325,24,Yes
CUST04694,57,43098,179533,542,12,Yes
CUST04695,41,150867,382056,509,60,Yes
CUST04696,49,59033,141038,540,72,Yes
CUST04697,53,130586,48554,802,84,No
CUST04698,28,103322,401813,403,360,Yes
CUST04699,26,140284,355317,487,84,Yes
CUST04700,46,20994,272065,701,84,Yes
CUST04701,63,121561,495181,659,84,No
CUST04702,26,92367,45154,752,84,No
CUST04703,46,153860,453926,576,240,Yes
CUST04704,36,144074,249885,382,360,Yes
CUST04705,21,187539,113891,670,12,Yes
CUST04706,24,153761,164020,812,240,No
CUST04707,37,58161,70826,540,72,No
CUST04708,69,74912,166270,354,60,Yes
CUST04709,64,129910,465694,687,180,Yes
CUST04710,25,59535,50550,644,360,No
CUST04711,34,178492,392058,664,36,No
CUST04712,54,65106,14013,709,360,No
CUST04713,69,94201,342021,390,24,Yes
CUST04714,24,195788,377379,804,48,No
CUST04715,23,159249,81940,774,48,Yes
CUST04716,60,132468,127422,614,48,No
CUST04717,55,95366,267376,814,36,No
CUST04718,51,155480,150347,729,180,Yes
CUST04719,43,126208,141142,318,72,No
CUST04720,70,46412,27933,486,24,Yes
CUST04721,41,101527,107798,585,24,No
CUST04722,29,84784,457560,330,24,Yes
CUST04723,63,125237,31716,618,240,No
CUST04724,51,131118,7197,545,120,Yes
CUST04725,63,188259,462333,817,84,Yes
CUST04726,21,73119,90540,363,48,Yes
CUST04727,46,164378,439148,350,24,Yes
CUST04728,23,92357,22004,313,48,Yes
CUST04729,48,50612,131197,409,120,Yes
CUST04730,65,45926,314169,777,360,No
CUST04731,20,47515,468798,697,36,No
CUST04732,40,199239,380017,352,180,Yes
CUST04733,55,189873,154367,777,180,No
CUST04734,41,22470,334612,423,24,Yes
CUST04735,31,134700,183638,528,72,No
CUST04736,63,51294,16866,783,36,No
CUST04737,61,136297,278985,303,120,Yes
CUST04738,26,142678,318914,357,48,Yes
CUST04739,47,49347,222842,408,84,Yes
CUST04740,19,164841,366894,824,24,No
CUST04741,48,60534,73041,507,360,No
CUST04742,66,174161,337263,693,60,No
CUST04743,67,51618,285742,502,120,Yes
CUST04744,39,79424,26138,758,84,No
CUST04745,24,21828,100452,593,180,Yes
CUST04746,18,196615,383952,675,72,No
CUST04747,50,28251,12723,473,360,Yes
CUST04748,34,195408,460148,600,48,No
CUST04749,26,75911,464454,704,36,Yes
CUST04750,70,51861,209840,338,84,Yes
CUST04751,56,195345,405251,691,180,No
CUST04752,47,88047,213881,783,12,No
CUST04753,46,198845,362899,665,24,No
CUST04754,62,51036,133926,673,36,No
CUST04755,21,50261,444735,716,60,No
CUST04756,42,39057,7313,791,12,No
CUST04757,41,32168,498363,835,60,Yes
CUST04758,68,61036,152885,516,24,Yes
CUST04759,57,161084,458877,527,240,Yes
CUST04760,26,95643,289074,599,180,Yes
CUST04761,22,77774,17365,310,60,No
CUST04762,65,131433,319932,376,12,Yes
CUST04763,38,79934,29563,450,24,Yes
CUST04764,22,118843,254703,673,180,No
CUST04765,62,96231,216959,550,48,Yes
CUST04766,60,181078,457199,637,48,No
CUST04767,23,44503,6646,633,12,No
CUST04768,66,92387,483194,810,84,Yes
CUST04769,27,148603,270061,734,24,No
CUST04770,33,164653,181664,628,24,No
CUST04771,67,40017,479917,759,120,Yes
CUST04772,24,55123,127793,681,240,No
CUST04773,24,109487,194939,565,36,Yes
CUST04774,58,31957,404731,772,36,Yes
CUST04775,32,120493,14888,457,60,No
CUST04776,45,116943,409594,586,84,Yes
CUST04777,67,141261,250662,444,12,Yes
CUST04778,46,46672,19321,771,48,Yes
CUST04779,50,141594,69226,670,84,No
CUST04780,66,191006,257017,844,360,No
CUST04781,48,194215,383882,362,48,Yes
CUST04782,38,100450,124679,842,12,No
CUST04783,46,97727,435617,374,60,Yes
CUST04784,50,105017,374978,770,360,Yes
CUST04785,21,62466,299976,476,72,Yes
CUST04786,34,123396,364268,840,84,No
CUST04787,46,68742,295980,828,60,No
CUST04788,46,129214,229715,556,36,Yes
CUST04789,59,118893,363189,511,36,Yes
CUST04790,48,37720,455712,511,72,Yes
CUST04791,31,163783,487788,710,120,No
CUST04792,26,113882,321534,428,48,Yes
CUST04793,51,133046,383554,816,120,No
CUST04794,44,196114,368899,330,60,No
CUST04795,51,123123,315022,539,36,Yes
CUST04796,21,107715,414034,679,48,Yes
CUST04797,40,26658,365345,837,240,Yes
CUST04798,67,57955,253651,504,240,Yes
CUST04799,44,41969,479378,635,240,No
CUST04800,45,87468,412115,309,72,Yes
CUST04801,30,198732,349057,629,84,No
CUST04802,65,144174,267244,774,120,No
CUST04803,40,86765,88249,746,24,No
CUST04804,19,83239,440774,839,60,Yes
CUST04805,29,145005,115130,712,36,No
CUST04806,31,67254,36266,480,36,No
CUST04807,27,146391,59152,408,24,No
CUST04808,41,190720,470047,801,84,No
CUST04809,49,47946,226739,468,12,Yes
CUST04810,67,97208,87635,680,24,No
CUST04811,53,125945,307579,538,12,Yes
CUST04812,41,66064,497829,406,84,Yes
CUST04813,55,22061,113700,483,36,Yes
CUST04814,19,67233,396578,723,240,No
CUST04815,18,45075,471869,572,36,Yes
CUST04816,61,124207,145843,807,24,Yes
CUST04817,52,26625,460266,373,120,Yes
CUST04818,47,25066,488179,521,24,Yes
CUST04819,43,70860,238648,340,72,Yes
CUST04820,61,22825,498544,333,60,Yes
CUST04821,55,71979,114407,489,84,No
CUST04822,29,86533,485677,586,84,Yes
CUST04823,54,78687,452118,415,120,Yes
CUST04824,28,167639,151086,754,84,No
CUST04825,53,21397,288079,527,240,Yes
CUST04826,20,124254,401483,632,60,Yes
CUST04827,40,181423,386958,632,24,No
CUST04828,32,178521,122894,430,120,No
CUST04829,66,149304,99467,389,36,No
CUST04830,25,121611,121501,656,360,Yes
CUST04831,67,167642,433397,739,12,No
CUST04832,45,130043,242273,704,360,No
CUST04833,28,138913,457467,470,180,Yes
CUST04834,59,99619,191592,510,240,Yes
CUST04835,57,184259,312434,682,12,No
CUST04836,18,152557,455448,745,60,No
CUST04837,44,149803,195519,722,12,No
CUST04838,52,22681,353707,405,240,Yes
CUST04839,28,175981,29357,469,36,No
CUST04840,41,98457,467483,543,240,Yes
CUST04841,20,93267,140815,335,240,Yes
CUST04842,28,111356,105887,553,48,Yes
CUST04843,28,84141,192443,368,12,Yes
CUST04844,27,118104,479935,639,72,No
CUST04845,21,49759,329110,531,72,Yes
CUST04846,36,106130,422445,334,48,Yes
CUST04847,43,172278,269395,591,48,No
CUST04848,66,84383,106055,466,60,No
CUST04849,43,62784,315428,736,36,Yes
CUST04850,52,26986,186833,536,24,Yes
CUST04851,26,90638,399609,576,24,Yes
CUST04852,28,171987,35163,754,72,No
CUST04853,43,102065,480882,437,12,Yes
CUST04854,25,57392,132258,808,84,No
CUST04855,48,140530,166999,680,60,No
CUST04856,18,120645,100552,574,360,Yes
CUST04857,31,137476,184252,400,240,Yes
CUST04858,43,137004,44852,534,24,Yes
CUST04859,32,125062,72165,733,60,No
CUST04860,27,195054,452242,820,360,No
CUST04861,34,120426,58941,445,12,No
CUST04862,45,51579,240179,534,12,Yes
CUST04863,18,169705,315950,462,360,No
CUST04864,52,90406,170363,440,60,Yes
CUST04865,28,47759,37922,662,48,No
CUST04866,40,22603,171616,396,60,Yes
CUST04867,31,56588,57621,407,60,Yes
CUST04868,21,155639,451353,752,120,No
CUST04869,47,187172,78220,567,120,No
CUST04870,26,118136,368029,557,36,Yes
CUST04871,27,44490,268044,541,60,Yes
CUST04872,58,197053,173472,412,240,Yes
CUST04873,18,99301,409572,794,120,Yes
CUST04874,49,186211,205384,503,48,No
CUST04875,66,64605,313759,740,72,Yes
CUST04876,57,34984,91994,648,120,No
CUST04877,60,95978,232169,581,12,Yes
CUST04878,51,107436,338730,815,72,No
CUST04879,51,70359,439919,475,72,Yes
CUST04880,62,134620,377559,789,36,No
CUST04881,29,24715,392792,820,60,Yes
CUST04882,43,146420,70708,472,72,Yes
CUST04883,31,187155,463697,626,72,No
CUST04884,55,122705,93485,462,36,Yes
CUST04885,40,22260,400827,408,180,Yes
CUST04886,29,112449,387382,715,36,No
CUST04887,37,137236,95231,721,48,No
CUST04888,34,67259,343752,313,24,Yes
CUST04889,28,62605,133809,580,24,Yes
CUST04890,36,169351,305625,479,240,Yes
CUST04891,18,178724,373137,727,84,No
CUST04892,62,136230,25844,437,84,Yes
CUST04893,34,109834,439126,353,240,Yes
CUST04894,41,132802,106819,489,24,Yes
CUST04895,36,189611,25624,319,48,No
CUST04896,21,42125,306424,524,48,Yes
CUST04897,41,72636,287456,481,36,Yes
CUST04898,28,98087,443490,774,24,Yes
CUST04899,55,78246,205446,305,12,Yes
CUST04900,44,25575,493512,841,36,Yes
CUST04901,47,147363,350545,338,72,Yes
CUST04902,43,93658,214837,413,360,Yes
CUST04903,65,129572,440658,356,120,Yes
CUST04904,45,54026,209955,588,48,Yes
CUST04905,63,157814,378936,662,12,Yes
CUST04906,38,79839,247760,477,48,Yes
CUST04907,35,131059,52254,755,84,No
CUST04908,32,196500,63365,510,48,No
CUST04909,25,23258,342072,565,60,Yes
CUST04910,63,44419,233208,606,36,No
CUST04911,63,45989,208994,657,60,No
CUST04912,36,50488,484929,501,120,Yes
CUST04913,29,141614,251346,697,180,No
CUST04914,44,28295,226244,513,60,Yes
CUST04915,56,96629,99403,346,60,No
CUST04916,69,38208,253188,635,72,Yes
CUST04917,24,154112,293609,751,12,No
CUST04918,49,182456,327697,493,36,Yes
CUST04919,29,30794,467529,472,60,Yes
CUST04920,53,77460,238463,615,60,No
CUST04921,22,150078,93194,524,60,Yes
CUST04922,67,107881,422401,501,180,Yes
CUST04923,70,121900,305207,561,120,Yes
CUST04924,54,22825,91773,667,60,Yes
CUST04925,67,160526,198841,530,84,No
CUST04926,26,129581,298292,342,60,Yes
CUST04927,62,142581,95679,502,180,Yes
CUST04928,63,89788,38145,312,12,No
CUST04929,32,151297,463435,645,360,No
CUST04930,48,90232,96425,393,84,No
CUST04931,33,104223,414065,316,12,Yes
CUST04932,55,77769,255062,846,24,Yes
CUST04933,45,33083,164763,800,360,Yes
CUST04934,58,127627,391420,396,60,Yes
CUST04935,32,139435,269864,835,60,No
CUST04936,47,33429,212712,684,24,Yes
CUST04937,52,138324,447101,659,84,Yes
CUST04938,44,142514,73877,697,48,No
CUST04939,69,37601,197803,604,24,Yes
CUST04940,51,117718,433068,829,240,No
CUST04941,21,59099,242403,786,36,No
CUST04942,25,22907,412408,829,60,Yes
CUST04943,39,30750,370693,765,360,Yes
CUST04944,53,120940,15713,597,48,Yes
CUST04945,66,132303,22441,645,12,No
CUST04946,33,136446,144989,735,240,No
CUST04947,31,27090,212805,794,360,Yes
CUST04948,46,194554,115619,322,84,Yes
CUST04949,68,51520,292306,438,36,Yes
CUST04950,65,68079,225531,720,120,No
CUST04951,59,93717,411900,383,240,Yes
CUST04952,19,154191,242042,820,360,No
CUST04953,39,77155,268392,637,360,No
CUST04954,70,32239,208009,782,48,Yes
CUST04955,54,128713,112138,611,360,No
CUST04956,62,155013,368645,815,120,No
CUST04957,19,102552,423811,630,12,No
